dni,nombre,edad,genero,altura
10002383,Persona2383,60,F,1.83
10002384,Persona2384,60,M,1.84
10002385,Persona2385,60,F,1.85
10002386,Persona2386,60,M,1.86
10002387,Persona2387,60,F,1.87
10002388,Persona2388,60,M,1.88
10002389,Persona2389,60,F,1.89
10002390,Persona2390,60,M,1.9
10002391,Persona2391,60,F,1.91
10002392,Persona2392,60,M,1.92
10002393,Persona2393,60,F,1.93
10002394,Persona2394,60,M,1.94
10002395,Persona2395,60,F,1.95
10002396,Persona2396,60,M,1.96
10002397,Persona2397,60,F,1.97
10002398,Persona2398,60,M,1.98
10002399,Persona2399,60,F,1.99
10002400,Persona2400,60,M,1.5
10002401,Persona2401,60,F,1.51
10002402,Persona2402,60,M,1.52
10002403,Persona2403,60,F,1.53
10002404,Persona2404,60,M,1.54
10002405,Persona2405,60,F,1.55
10002406,Persona2406,60,M,1.56
10002407,Persona2407,60,F,1.57
10002408,Persona2408,60,M,1.58
10002409,Persona2409,60,F,1.59
10002410,Persona2410,60,M,1.6
10002411,Persona2411,60,F,1.61
10002412,Persona2412,60,M,1.62
10002413,Persona2413,60,F,1.63
10002414,Persona2414,60,M,1.64
10002415,Persona2415,60,F,1.65
10002416,Persona2416,60,M,1.66
10002417,Persona2417,60,F,1.67
10002418,Persona2418,60,M,1.68
10002419,Persona2419,60,F,1.69
10002420,Persona2420,60,M,1.7
10002421,Persona2421,60,F,1.71
10002422,Persona2422,60,M,1.72
10002423,Persona2423,60,F,1.73
10002424,Persona2424,60,M,1.74
10002425,Persona2425,60,F,1.75
10002426,Persona2426,60,M,1.76
10002427,Persona2427,60,F,1.77
10002428,Persona2428,60,M,1.78
10002429,Persona2429,60,F,1.79
10002430,Persona2430,60,M,1.8
10002431,Persona2431,60,F,1.81
10002432,Persona2432,60,M,1.82
10002433,Persona2433,60,F,1.83
10002434,Persona2434,60,M,1.84
10002435,Persona2435,60,F,1.85
10002436,Persona2436,60,M,1.86
10002437,Persona2437,60,F,1.87
10002438,Persona2438,60,M,1.88
10002439,Persona2439,60,F,1.89
10002440,Persona2440,60,M,1.9
10002441,Persona2441,60,F,1.91
10002442,Persona2442,60,M,1.92
10002443,Persona2443,60,F,1.93
10002444,Persona2444,60,M,1.94
10002445,Persona2445,60,F,1.95
10002446,Persona2446,60,M,1.96
10002447,Persona2447,60,F,1.97
10002448,Persona2448,60,M,1.98
10002449,Persona2449,60,F,1.99
10002450,Persona2450,60,M,1.5
10002451,Persona2451,60,F,1.51
10002452,Persona2452,60,M,1.52
10002453,Persona2453,60,F,1.53
10002454,Persona2454,60,M,1.54
10002455,Persona2455,60,F,1.55
10002456,Persona2456,60,M,1.56
10002457,Persona2457,60,F,1.57
10002458,Persona2458,60,M,1.58
10002459,Persona2459,60,F,1.59
10002460,Persona2460,60,M,1.6
10002461,Persona2461,60,F,1.61
10002462,Persona2462,60,M,1.62
10002463,Persona2463,60,F,1.63
10002464,Persona2464,60,M,1.64
10002465,Persona2465,60,F,1.65
10002466,Persona2466,60,M,1.66
10002467,Persona2467,60,F,1.67
10002468,Persona2468,60,M,1.68
10002469,Persona2469,60,F,1.69
10002470,Persona2470,60,M,1.7
10002471,Persona2471,60,F,1.71
10002472,Persona2472,60,M,1.72
10002473,Persona2473,60,F,1.73
10002474,Persona2474,60,M,1.74
10002475,Persona2475,60,F,1.75
10002476,Persona2476,60,M,1.76
10002477,Persona2477,60,F,1.77
10002478,Persona2478,60,M,1.78
10002479,Persona2479,60,F,1.79
10002480,Persona2480,60,M,1.8
10002481,Persona2481,60,F,1.81
10002482,Persona2482,60,M,1.82
10002483,Persona2483,60,F,1.83
10002484,Persona2484,60,M,1.84
10002485,Persona2485,60,F,1.85
10002486,Persona2486,60,M,1.86
10002487,Persona2487,60,F,1.87
10002488,Persona2488,60,M,1.88
10002489,Persona2489,60,F,1.89
10002490,Persona2490,60,M,1.9
10002491,Persona2491,60,F,1.91
10002492,Persona2492,60,M,1.92
10002493,Persona2493,60,F,1.93
10002494,Persona2494,60,M,1.94
10002495,Persona2495,60,F,1.95
10002496,Persona2496,60,M,1.96
10002497,Persona2497,60,F,1.97
10002498,Persona2498,60,M,1.98
10002499,Persona2499,60,F,1.99
10002500,Persona2500,60,M,1.5
10002501,Persona2501,60,F,1.51
10002502,Persona2502,60,M,1.52
10002503,Persona2503,60,F,1.53
10002504,Persona2504,60,M,1.54
10002505,Persona2505,60,F,1.55
10002506,Persona2506,60,M,1.56
10002507,Persona2507,60,F,1.57
10002508,Persona2508,60,M,1.58
10002509,Persona2509,60,F,1.59
10002510,Persona2510,60,M,1.6
10002511,Persona2511,60,F,1.61
10002512,Persona2512,60,M,1.62
10002513,Persona2513,60,F,1.63
10002514,Persona2514,60,M,1.64
10002515,Persona2515,60,F,1.65
10002516,Persona2516,60,M,1.66
10002517,Persona2517,60,F,1.67
10002518,Persona2518,60,M,1.68
10002519,Persona2519,60,F,1.69
10002520,Persona2520,60,M,1.7
10002521,Persona2521,60,F,1.71
10002522,Persona2522,60,M,1.72
10002523,Persona2523,60,F,1.73
10002524,Persona2524,60,M,1.74
10002525,Persona2525,60,F,1.75
10002526,Persona2526,60,M,1.76
10002527,Persona2527,60,F,1.77
10002528,Persona2528,60,M,1.78
10002529,Persona2529,60,F,1.79
10002530,Persona2530,60,M,1.8
10002531,Persona2531,60,F,1.81
10002532,Persona2532,60,M,1.82
10002533,Persona2533,60,F,1.83
10002534,Persona2534,60,M,1.84
10002535,Persona2535,60,F,1.85
10002536,Persona2536,60,M,1.86
10002537,Persona2537,60,F,1.87
10002538,Persona2538,60,M,1.88
10002539,Persona2539,60,F,1.89
10002540,Persona2540,60,M,1.9
10002541,Persona2541,60,F,1.91
10002542,Persona2542,60,M,1.92
10002543,Persona2543,60,F,1.93
10002544,Persona2544,60,M,1.94
10002545,Persona2545,60,F,1.95
10002546,Persona2546,60,M,1.96
10002547,Persona2547,60,F,1.97
10002548,Persona2548,60,M,1.98
10002549,Persona2549,60,F,1.99
10002550,Persona2550,60,M,1.5
10002551,Persona2551,60,F,1.51
10002552,Persona2552,60,M,1.52
10002553,Persona2553,60,F,1.53
10002554,Persona2554,60,M,1.54
10002555,Persona2555,60,F,1.55
10002556,Persona2556,60,M,1.56
10002557,Persona2557,60,F,1.57
10002558,Persona2558,60,M,1.58
10002559,Persona2559,60,F,1.59
10002560,Persona2560,60,M,1.6
10002561,Persona2561,60,F,1.61
10002562,Persona2562,60,M,1.62
10002563,Persona2563,60,F,1.63
10002564,Persona2564,60,M,1.64
10002565,Persona2565,60,F,1.65
10002566,Persona2566,60,M,1.66
10002567,Persona2567,60,F,1.67
10002568,Persona2568,60,M,1.68
10002569,Persona2569,60,F,1.69
10002570,Persona2570,60,M,1.7
10002571,Persona2571,60,F,1.71
10002572,Persona2572,60,M,1.72
10002573,Persona2573,60,F,1.73
10002574,Persona2574,60,M,1.74
10002575,Persona2575,60,F,1.75
10002576,Persona2576,60,M,1.76
10002577,Persona2577,60,F,1.77
10002578,Persona2578,60,M,1.78
10002579,Persona2579,60,F,1.79
10002580,Persona2580,60,M,1.8
10002581,Persona2581,60,F,1.81
10002582,Persona2582,60,M,1.82
10002583,Persona2583,60,F,1.83
10002584,Persona2584,60,M,1.84
10002585,Persona2585,60,F,1.85
10002586,Persona2586,60,M,1.86
10002587,Persona2587,60,F,1.87
10002588,Persona2588,60,M,1.88
10002589,Persona2589,60,F,1.89
10002590,Persona2590,60,M,1.9
10002591,Persona2591,60,F,1.91
10002592,Persona2592,60,M,1.92
10002593,Persona2593,60,F,1.93
10002594,Persona2594,60,M,1.94
10002595,Persona2595,60,F,1.95
10002596,Persona2596,60,M,1.96
10002597,Persona2597,60,F,1.97
10002598,Persona2598,60,M,1.98
10002599,Persona2599,60,F,1.99
10002600,Persona2600,60,M,1.5
10002601,Persona2601,60,F,1.51
10002602,Persona2602,60,M,1.52
10002603,Persona2603,60,F,1.53
10002604,Persona2604,60,M,1.54
10002605,Persona2605,60,F,1.55
10002606,Persona2606,60,M,1.56
10002607,Persona2607,60,F,1.57
10002608,Persona2608,60,M,1.58
10002609,Persona2609,60,F,1.59
10002610,Persona2610,60,M,1.6
10002611,Persona2611,60,F,1.61
10002612,Persona2612,60,M,1.62
10002613,Persona2613,60,F,1.63
10002614,Persona2614,60,M,1.64
10002615,Persona2615,60,F,1.65
10002616,Persona2616,60,M,1.66
10002617,Persona2617,60,F,1.67
10002618,Persona2618,60,M,1.68
10002619,Persona2619,60,F,1.69
10002620,Persona2620,60,M,1.7
10002621,Persona2621,60,F,1.71
10002622,Persona2622,60,M,1.72
10002623,Persona2623,60,F,1.73
10002624,Persona2624,60,M,1.74
10002625,Persona2625,60,F,1.75
10002626,Persona2626,60,M,1.76
10002627,Persona2627,60,F,1.77
10002628,Persona2628,60,M,1.78
10002629,Persona2629,60,F,1.79
10002630,Persona2630,60,M,1.8
10002631,Persona2631,60,F,1.81
10002632,Persona2632,60,M,1.82
10002633,Persona2633,60,F,1.83
10002634,Persona2634,60,M,1.84
10002635,Persona2635,60,F,1.85
10002636,Persona2636,60,M,1.86
10002637,Persona2637,60,F,1.87
10002638,Persona2638,60,M,1.88
10002639,Persona2639,60,F,1.89
10002640,Persona2640,60,M,1.9
10002641,Persona2641,60,F,1.91
10002642,Persona2642,60,M,1.92
10002643,Persona2643,60,F,1.93
10002644,Persona2644,60,M,1.94
10002645,Persona2645,60,F,1.95
10002646,Persona2646,60,M,1.96
10002647,Persona2647,60,F,1.97
10002648,Persona2648,60,M,1.98
10002649,Persona2649,60,F,1.99
10002650,Persona2650,60,M,1.5
10002651,Persona2651,60,F,1.51
10002652,Persona2652,60,M,1.52
10002653,Persona2653,60,F,1.53
10002654,Persona2654,60,M,1.54
10002655,Persona2655,60,F,1.55
10002656,Persona2656,60,M,1.56
10002657,Persona2657,60,F,1.57
10002658,Persona2658,60,M,1.58
10002659,Persona2659,60,F,1.59
10002660,Persona2660,60,M,1.6
10002661,Persona2661,60,F,1.61
10002662,Persona2662,60,M,1.62
10002663,Persona2663,60,F,1.63
10002664,Persona2664,60,M,1.64
10002665,Persona2665,60,F,1.65
10002666,Persona2666,60,M,1.66
10002667,Persona2667,60,F,1.67
10002668,Persona2668,60,M,1.68
10002669,Persona2669,60,F,1.69
10002670,Persona2670,60,M,1.7
10002671,Persona2671,60,F,1.71
10002672,Persona2672,60,M,1.72
10002673,Persona2673,60,F,1.73
10002674,Persona2674,60,M,1.74
10002675,Persona2675,60,F,1.75
10002676,Persona2676,60,M,1.76
10002677,Persona2677,60,F,1.77
10002678,Persona2678,60,M,1.78
10002679,Persona2679,60,F,1.79
10002680,Persona2680,60,M,1.8
10002681,Persona2681,60,F,1.81
10002682,Persona2682,60,M,1.82
10002683,Persona2683,60,F,1.83
10002684,Persona2684,60,M,1.84
10002685,Persona2685,60,F,1.85
10002686,Persona2686,60,M,1.86
10002687,Persona2687,60,F,1.87
10002688,Persona2688,60,M,1.88
10002689,Persona2689,60,F,1.89
10002690,Persona2690,60,M,1.9
10002691,Persona2691,60,F,1.91
10002692,Persona2692,60,M,1.92
10002693,Persona2693,60,F,1.93
10002694,Persona2694,60,M,1.94
10002695,Persona2695,60,F,1.95
10002696,Persona2696,60,M,1.96
10002697,Persona2697,60,F,1.97
10002698,Persona2698,60,M,1.98
10002699,Persona2699,60,F,1.99
10002700,Persona2700,60,M,1.5
10002701,Persona2701,60,F,1.51
10002702,Persona2702,60,M,1.52
10002703,Persona2703,60,F,1.53
10002704,Persona2704,60,M,1.54
10002705,Persona2705,60,F,1.55
10002706,Persona2706,60,M,1.56
10002707,Persona2707,60,F,1.57
10002708,Persona2708,60,M,1.58
10002709,Persona2709,60,F,1.59
10002710,Persona2710,60,M,1.6
10002711,Persona2711,60,F,1.61
10002712,Persona2712,60,M,1.62
10002713,Persona2713,60,F,1.63
10002714,Persona2714,60,M,1.64
10002715,Persona2715,60,F,1.65
10002716,Persona2716,60,M,1.66
10002717,Persona2717,60,F,1.67
10002718,Persona2718,60,M,1.68
10002719,Persona2719,60,F,1.69
10002720,Persona2720,60,M,1.7
10002721,Persona2721,60,F,1.71
10002722,Persona2722,60,M,1.72
10002723,Persona2723,60,F,1.73
10002724,Persona2724,60,M,1.74
10002725,Persona2725,60,F,1.75
10002726,Persona2726,60,M,1.76
10002727,Persona2727,60,F,1.77
10002728,Persona2728,60,M,1.78
10002729,Persona2729,60,F,1.79
10002730,Persona2730,60,M,1.8
10002731,Persona2731,60,F,1.81
10002732,Persona2732,60,M,1.82
10002733,Persona2733,60,F,1.83
10002734,Persona2734,60,M,1.84
10002735,Persona2735,60,F,1.85
10002736,Persona2736,60,M,1.86
10002737,Persona2737,60,F,1.87
10002738,Persona2738,60,M,1.88
10002739,Persona2739,60,F,1.89
10002740,Persona2740,60,M,1.9
10002741,Persona2741,60,F,1.91
10002742,Persona2742,60,M,1.92
10002743,Persona2743,60,F,1.93
10002744,Persona2744,60,M,1.94
10002745,Persona2745,60,F,1.95
10002746,Persona2746,60,M,1.96
10002747,Persona2747,60,F,1.97
10002748,Persona2748,60,M,1.98
10002749,Persona2749,60,F,1.99
10002750,Persona2750,60,M,1.5
10002751,Persona2751,60,F,1.51
10002752,Persona2752,60,M,1.52
10002753,Persona2753,60,F,1.53
10002754,Persona2754,60,M,1.54
10002755,Persona2755,60,F,1.55
10002756,Persona2756,60,M,1.56
10002757,Persona2757,60,F,1.57
10002758,Persona2758,60,M,1.58
10002759,Persona2759,60,F,1.59
10002760,Persona2760,60,M,1.6
10002761,Persona2761,60,F,1.61
10002762,Persona2762,60,M,1.62
10002763,Persona2763,60,F,1.63
10002764,Persona2764,60,M,1.64
10002765,Persona2765,60,F,1.65
10002766,Persona2766,60,M,1.66
10002767,Persona2767,60,F,1.67
10002768,Persona2768,60,M,1.68
10002769,Persona2769,60,F,1.69
10002770,Persona2770,60,M,1.7
10002771,Persona2771,60,F,1.71
10002772,Persona2772,60,M,1.72
10002773,Persona2773,60,F,1.73
10002774,Persona2774,60,M,1.74
10002775,Persona2775,60,F,1.75
10002776,Persona2776,60,M,1.76
10002777,Persona2777,60,F,1.77
10002778,Persona2778,60,M,1.78
10002779,Persona2779,60,F,1.79
10002780,Persona2780,60,M,1.8
10002781,Persona2781,60,F,1.81
10002782,Persona2782,60,M,1.82
10002783,Persona2783,60,F,1.83
10002784,Persona2784,60,M,1.84
10002785,Persona2785,60,F,1.85
10002786,Persona2786,60,M,1.86
10002787,Persona2787,60,F,1.87
10002788,Persona2788,60,M,1.88
10002789,Persona2789,60,F,1.89
10002790,Persona2790,60,M,1.9
10002791,Persona2791,60,F,1.91
10002792,Persona2792,60,M,1.92
10002793,Persona2793,60,F,1.93
10002794,Persona2794,60,M,1.94
10002795,Persona2795,60,F,1.95
10002796,Persona2796,60,M,1.96
10002797,Persona2797,60,F,1.97
10002798,Persona2798,60,M,1.98
10002799,Persona2799,60,F,1.99
10002800,Persona2800,60,M,1.5
10002801,Persona2801,60,F,1.51
10002802,Persona2802,60,M,1.52
10002803,Persona2803,60,F,1.53
10002804,Persona2804,60,M,1.54
10002805,Persona2805,60,F,1.55
10002806,Persona2806,60,M,1.56
10002807,Persona2807,60,F,1.57
10002808,Persona2808,60,M,1.58
10002809,Persona2809,60,F,1.59
10002810,Persona2810,60,M,1.6
10002811,Persona2811,60,F,1.61
10002812,Persona2812,60,M,1.62
10002813,Persona2813,60,F,1.63
10002814,Persona2814,60,M,1.64
10002815,Persona2815,60,F,1.65
10002816,Persona2816,60,M,1.66
10002817,Persona2817,60,F,1.67
10002818,Persona2818,60,M,1.68
10002819,Persona2819,60,F,1.69
10002820,Persona2820,60,M,1.7
10002821,Persona2821,60,F,1.71
10002822,Persona2822,60,M,1.72
10002823,Persona2823,60,F,1.73
10002824,Persona2824,60,M,1.74
10002825,Persona2825,60,F,1.75
10002826,Persona2826,60,M,1.76
10002827,Persona2827,60,F,1.77
10002828,Persona2828,60,M,1.78
10002829,Persona2829,60,F,1.79
10002830,Persona2830,60,M,1.8
10002831,Persona2831,60,F,1.81
10002832,Persona2832,60,M,1.82
10002833,Persona2833,60,F,1.83
10002834,Persona2834,60,M,1.84
10002835,Persona2835,60,F,1.85
10002836,Persona2836,60,M,1.86
10002837,Persona2837,60,F,1.87
10002838,Persona2838,60,M,1.88
10002839,Persona2839,60,F,1.89
10002840,Persona2840,60,M,1.9
10002841,Persona2841,60,F,1.91
10002842,Persona2842,60,M,1.92
10002843,Persona2843,60,F,1.93
10002844,Persona2844,60,M,1.94
10002845,Persona2845,60,F,1.95
10002846,Persona2846,60,M,1.96
10002847,Persona2847,60,F,1.97
10002848,Persona2848,60,M,1.98
10002849,Persona2849,60,F,1.99
10002850,Persona2850,60,M,1.5
10002851,Persona2851,60,F,1.51
10002852,Persona2852,60,M,1.52
10002853,Persona2853,60,F,1.53
10002854,Persona2854,60,M,1.54
10002855,Persona2855,60,F,1.55
10002856,Persona2856,60,M,1.56
10002857,Persona2857,60,F,1.57
10002858,Persona2858,60,M,1.58
10002859,Persona2859,60,F,1.59
10002860,Persona2860,60,M,1.6
10002861,Persona2861,60,F,1.61
10002862,Persona2862,60,M,1.62
10002863,Persona2863,60,F,1.63
10002864,Persona2864,60,M,1.64
10002865,Persona2865,60,F,1.65
10002866,Persona2866,60,M,1.66
10002867,Persona2867,60,F,1.67
10002868,Persona2868,60,M,1.68
10002869,Persona2869,60,F,1.69
10002870,Persona2870,60,M,1.7
10002871,Persona2871,60,F,1.71
10002872,Persona2872,60,M,1.72
10002873,Persona2873,60,F,1.73
10002874,Persona2874,60,M,1.74
10002875,Persona2875,60,F,1.75
10002876,Persona2876,60,M,1.76
10002877,Persona2877,60,F,1.77
10002878,Persona2878,60,M,1.78
10002879,Persona2879,60,F,1.79
10002880,Persona2880,60,M,1.8
10002881,Persona2881,60,F,1.81
10002882,Persona2882,60,M,1.82
10002883,Persona2883,60,F,1.83
10002884,Persona2884,60,M,1.84
10002885,Persona2885,60,F,1.85
10002886,Persona2886,60,M,1.86
10002887,Persona2887,60,F,1.87
10002888,Persona2888,60,M,1.88
10002889,Persona2889,60,F,1.89
10002890,Persona2890,60,M,1.9
10002891,Persona2891,60,F,1.91
10002892,Persona2892,60,M,1.92
10002893,Persona2893,60,F,1.93
10002894,Persona2894,60,M,1.94
10002895,Persona2895,60,F,1.95
10002896,Persona2896,60,M,1.96
10002897,Persona2897,60,F,1.97
10002898,Persona2898,60,M,1.98
10002899,Persona2899,60,F,1.99
10002900,Persona2900,60,M,1.5
10002901,Persona2901,60,F,1.51
10002902,Persona2902,60,M,1.52
10002903,Persona2903,60,F,1.53
10002904,Persona2904,60,M,1.54
10002905,Persona2905,60,F,1.55
10002906,Persona2906,60,M,1.56
10002907,Persona2907,60,F,1.57
10002908,Persona2908,60,M,1.58
10002909,Persona2909,60,F,1.59
10002910,Persona2910,60,M,1.6
10002911,Persona2911,60,F,1.61
10002912,Persona2912,60,M,1.62
10002913,Persona2913,60,F,1.63
10002914,Persona2914,60,M,1.64
10002915,Persona2915,60,F,1.65
10002916,Persona2916,60,M,1.66
10002917,Persona2917,60,F,1.67
10002918,Persona2918,60,M,1.68
10002919,Persona2919,60,F,1.69
10002920,Persona2920,60,M,1.7
10002921,Persona2921,60,F,1.71
10002922,Persona2922,60,M,1.72
10002923,Persona2923,60,F,1.73
10002924,Persona2924,60,M,1.74
10002925,Persona2925,60,F,1.75
10002926,Persona2926,60,M,1.76
10002927,Persona2927,60,F,1.77
10002928,Persona2928,60,M,1.78
10002929,Persona2929,60,F,1.79
10002930,Persona2930,60,M,1.8
10002931,Persona2931,60,F,1.81
10002932,Persona2932,60,M,1.82
10002933,Persona2933,60,F,1.83
10002934,Persona2934,60,M,1.84
10002935,Persona2935,60,F,1.85
10002936,Persona2936,60,M,1.86
10002937,Persona2937,60,F,1.87
10002938,Persona2938,60,M,1.88
10002939,Persona2939,60,F,1.89
10002940,Persona2940,60,M,1.9
10002941,Persona2941,60,F,1.91
10002942,Persona2942,60,M,1.92
10002943,Persona2943,60,F,1.93
10002944,Persona2944,60,M,1.94
10002945,Persona2945,60,F,1.95
10002946,Persona2946,60,M,1.96
10002947,Persona2947,60,F,1.97
10002948,Persona2948,60,M,1.98
10002949,Persona2949,60,F,1.99
10002950,Persona2950,60,M,1.5
10002951,Persona2951,60,F,1.51
10002952,Persona2952,60,M,1.52
10002953,Persona2953,60,F,1.53
10002954,Persona2954,60,M,1.54
10002955,Persona2955,60,F,1.55
10002956,Persona2956,60,M,1.56
10002957,Persona2957,60,F,1.57
10002958,Persona2958,60,M,1.58
10002959,Persona2959,60,F,1.59
10002960,Persona2960,60,M,1.6
10002961,Persona2961,60,F,1.61
10002962,Persona2962,60,M,1.62
10002963,Persona2963,60,F,1.63
10002964,Persona2964,60,M,1.64
10002965,Persona2965,60,F,1.65
10002966,Persona2966,60,M,1.66
10002967,Persona2967,60,F,1.67
10002968,Persona2968,60,M,1.68
10002969,Persona2969,60,F,1.69
10002970,Persona2970,60,M,1.7
10002971,Persona2971,60,F,1.71
10002972,Persona2972,60,M,1.72
10002973,Persona2973,60,F,1.73
10002974,Persona2974,60,M,1.74
10002975,Persona2975,60,F,1.75
10002976,Persona2976,60,M,1.76
10002977,Persona2977,60,F,1.77
10002978,Persona2978,60,M,1.78
10002979,Persona2979,60,F,1.79
10002980,Persona2980,60,M,1.8
10002981,Persona2981,60,F,1.81
10002982,Persona2982,60,M,1.82
10002983,Persona2983,60,F,1.83
10002984,Persona2984,60,M,1.84
10002985,Persona2985,60,F,1.85
10002986,Persona2986,60,M,1.86
10002987,Persona2987,60,F,1.87
10002988,Persona2988,60,M,1.88
10002989,Persona2989,60,F,1.89
10002990,Persona2990,60,M,1.9
10002991,Persona2991,60,F,1.91
10002992,Persona2992,60,M,1.92
10002993,Persona2993,60,F,1.93
10002994,Persona2994,60,M,1.94
10002995,Persona2995,60,F,1.95
10002996,Persona2996,60,M,1.96
10002997,Persona2997,60,F,1.97
10002998,Persona2998,60,M,1.98
10002999,Persona2999,60,F,1.99
