dni,nombre,edad,genero,altura
33972766,Carmen,45,F,1.57
99034869,María,77,F,1.68
91672669,Lidia,58,F,1.84
76308025,Pedro,62,M,1.83
24745164,Fernando,38,M,1.84
51085517,Miguel,50,M,1.71
28478561,Andrés,24,M,1.78
68609406,Diego,77,M,1.7
25139443,Diego,18,M,1.77
27586587,Pedro,44,M,1.75
67714766,Andrés,25,M,1.95
71345248,María,36,F,1.49
20246732,Sofía,60,F,1.48
31158248,Claudia,62,F,1.6
36379546,Jorge,72,M,1.69
62921141,Rosa,33,F,1.51
99749121,Jorge,46,M,1.61
83905216,Jorge,24,M,1.94
61248904,Fernando,69,M,1.72
37303074,María,21,F,1.59
53560921,Pedro,21,M,1.62
93965512,Elena,26,F,1.51
46457663,Rosa,80,F,1.68
14789635,Andrés,60,M,1.6
65056725,Diego,49,M,1.88
12034896,Patricia,64,F,1.54
35940270,Patricia,67,F,1.7
76333000,Miguel,75,M,1.62
19703326,María,64,F,1.52
88820142,Juan,52,M,1.94
42856336,Carlos,48,M,1.59
27525341,Claudia,31,F,1.83
14332541,Fernando,45,M,1.68
83500988,Juan,55,M,1.71
18987936,Luis,52,M,1.87
88787427,Elena,57,F,1.8
15366905,Miguel,64,M,1.85
29003661,Lidia,73,F,1.8
30801597,Elena,21,F,1.46
90203708,Fernando,34,M,1.66
54649551,Carmen,21,F,1.51
82614636,Claudia,76,F,1.46
99768607,Lidia,29,F,1.65
94995318,Andrés,28,M,1.72
69822633,Fernando,44,M,1.75
15614107,Lidia,50,F,1.64
18276344,Elena,20,F,1.52
31508228,Jorge,33,M,1.72
29629492,Carlos,54,M,1.67
63607449,Jorge,28,M,1.84
48897734,Juan,20,M,1.8
19649980,María,79,F,1.82
44191076,Fernando,33,M,1.86
31522525,Claudia,65,F,1.46
30366505,Lidia,80,F,1.46
17300686,Jorge,65,M,1.85
28539817,Fernando,53,M,1.86
15248845,Elena,57,F,1.8
65180813,Juan,19,M,1.83
33884957,Lucía,62,F,1.63
62977526,Carlos,55,M,1.78
41444276,Luis,59,M,1.94
71524178,Patricia,40,F,1.68
67652789,Fernando,33,M,1.65
10553373,Pedro,69,M,1.83
87212326,Lucía,55,F,1.77
22663136,Luis,38,M,1.88
74989381,Diego,70,M,1.9
74783049,Patricia,27,F,1.7
90096804,Ana,53,F,1.81
43275038,Claudia,76,F,1.59
21405271,Rosa,30,F,1.59
43952621,Ana,29,F,1.76
43833248,Patricia,56,F,1.64
76579839,Rosa,67,F,1.77
77648837,Andrés,53,M,1.57
42847516,Ricardo,77,M,1.7
78443872,Lucía,67,F,1.76
50430515,Patricia,43,F,1.77
55118897,Miguel,26,M,1.58
96346049,Sofía,18,F,1.73
41639850,Rosa,44,F,1.75
99443877,Rosa,25,F,1.79
36960971,Miguel,64,M,1.78
26958308,María,63,F,1.73
97622066,Lucía,45,F,1.57
18613429,Lidia,74,F,1.58
69705330,Miguel,74,M,1.85
82410182,Andrés,21,M,1.71
14718769,Lucía,63,F,1.49
11457067,María,40,F,1.48
28576481,Claudia,77,F,1.77
93261943,Carlos,78,M,1.68
16046408,Jorge,78,M,1.77
60721516,Carlos,57,M,1.69
11203990,Elena,32,F,1.55
51818100,Lucía,63,F,1.71
24956527,Ana,28,F,1.8
86377646,Lucía,23,F,1.49
64688536,Miguel,35,M,1.61
51000596,Patricia,52,F,1.78
11292873,Ricardo,60,M,1.73
37237235,Diego,69,M,1.74
53172856,Fernando,52,M,1.74
26340739,Sofía,50,F,1.46
28361033,Lucía,34,F,1.69
86902927,Patricia,76,F,1.84
23513059,Claudia,57,F,1.69
64260628,Carmen,60,F,1.51
94515917,Pedro,38,M,1.85
58350380,Claudia,36,F,1.6
74586211,Lidia,39,F,1.58
79824090,Andrés,67,M,1.9
65584556,Lucía,35,F,1.61
83783488,Fernando,41,M,1.56
41506664,Andrés,42,M,1.93
62577832,Pedro,52,M,1.56
12788083,Lucía,45,F,1.8
45394896,Diego,53,M,1.94
98608502,Ricardo,29,M,1.6
52126763,Elena,37,F,1.5
67896214,Carlos,25,M,1.65
73546204,Lidia,52,F,1.8
73511335,Luis,60,M,1.94
41397985,María,29,F,1.71
63113116,Fernando,18,M,1.56
40963431,Elena,47,F,1.75
15361516,Rosa,19,F,1.73
17939451,Rosa,73,F,1.83
10605757,Diego,24,M,1.86
64983013,Lucía,25,F,1.51
51923478,Juan,29,M,1.75
96848589,Elena,55,F,1.77
85494423,Rosa,21,F,1.69
68717689,Jorge,29,M,1.94
92659433,María,73,F,1.49
62150033,Carlos,27,M,1.83
59017179,Patricia,30,F,1.59
18930383,Andrés,80,M,1.73
32052240,Lidia,66,F,1.63
88346523,Claudia,26,F,1.51
93317495,Patricia,70,F,1.72
69495724,Ricardo,51,M,1.65
34261480,Pedro,24,M,1.73
43444086,Carlos,71,M,1.58
75222329,Carmen,33,F,1.49
40373929,Andrés,53,M,1.88
55709155,Ana,29,F,1.79
79750247,Claudia,47,F,1.8
51384508,Sofía,59,F,1.8
28746599,Pedro,74,M,1.88
72624456,Diego,67,M,1.77
20652908,Ana,56,F,1.75
30258204,Elena,50,F,1.82
60216872,Jorge,37,M,1.85
74026317,Elena,71,F,1.57
61064776,Andrés,21,M,1.85
50300177,Elena,53,F,1.47
79782697,Claudia,24,F,1.62
19816183,Andrés,69,M,1.57
57063054,Fernando,60,M,1.81
77568190,Fernando,22,M,1.84
50253729,Jorge,69,M,1.59
99480915,Carlos,76,M,1.89
42575850,Elena,18,F,1.59
35148716,Carmen,25,F,1.8
86348090,Luis,27,M,1.57
33006309,Andrés,71,M,1.62
13442731,Andrés,50,M,1.7
31015013,Patricia,52,F,1.71
25216453,Carlos,56,M,1.6
22202690,Elena,40,F,1.68
40885074,Andrés,53,M,1.86
72677772,Carlos,45,M,1.86
50391106,Rosa,29,F,1.57
25508183,Sofía,43,F,1.66
78259346,Carmen,24,F,1.46
18923181,Carmen,73,F,1.57
34991311,Ana,36,F,1.68
56085176,Patricia,33,F,1.52
17650900,Rosa,69,F,1.77
89333755,Patricia,28,F,1.71
29096503,Elena,76,F,1.47
19128244,Claudia,55,F,1.55
87057461,Diego,29,M,1.89
70935854,Juan,71,M,1.72
81871895,Lidia,69,F,1.79
72067221,Carmen,61,F,1.51
63543917,Pedro,28,M,1.9
44963550,Pedro,73,M,1.73
18170621,Diego,51,M,1.56
80368111,Claudia,67,F,1.47
46380580,Sofía,32,F,1.8
79900493,Luis,47,M,1.66
71632763,Ana,75,F,1.56
14455040,Claudia,46,F,1.76
93086929,Diego,31,M,1.88
29600509,Lucía,49,F,1.59
53924052,María,47,F,1.82
89968552,Luis,44,M,1.7
60361703,Lucía,62,F,1.64
29524047,Carmen,43,F,1.66
15154253,Jorge,69,M,1.69
18393417,Claudia,50,F,1.82
80627374,Jorge,18,M,1.62
36560929,Carmen,58,F,1.53
88243278,Ricardo,58,M,1.71
51386917,Andrés,48,M,1.65
36394435,Ricardo,35,M,1.84
70051174,Jorge,71,M,1.77
97145882,Carlos,19,M,1.77
39885813,Andrés,41,M,1.88
18971543,Miguel,59,M,1.6
94525595,María,23,F,1.77
21081847,Andrés,76,M,1.76
80813211,Diego,58,M,1.68
66274460,Carlos,57,M,1.73
61088491,Ana,73,F,1.81
75374661,Pedro,80,M,1.63
26705218,Jorge,53,M,1.56
76973619,María,72,F,1.51
11615507,Pedro,73,M,1.89
12050334,Luis,51,M,1.86
19675889,Claudia,67,F,1.74
20429663,Juan,65,M,1.78
99250037,Ricardo,55,M,1.87
53467230,Carlos,60,M,1.91
69018266,Fernando,28,M,1.86
56047708,Lucía,73,F,1.47
26042204,Jorge,78,M,1.59
52586620,Juan,54,M,1.83
78449282,Elena,20,F,1.76
36237290,Patricia,19,F,1.58
84450183,Jorge,77,M,1.62
55486948,Carmen,25,F,1.82
91199103,Sofía,73,F,1.81
29881654,María,55,F,1.79
91223962,Fernando,21,M,1.67
56307238,Elena,44,F,1.72
27178519,Claudia,72,F,1.7
12333176,Fernando,24,M,1.95
17606048,Patricia,30,F,1.69
47286563,Pedro,31,M,1.95
49271087,Fernando,70,M,1.86
67024572,Rosa,71,F,1.53
20434655,Andrés,19,M,1.58
68032781,Lucía,72,F,1.82
36136146,Carmen,36,F,1.72
26406911,Pedro,35,M,1.87
79893393,Rosa,64,F,1.82
41772259,Rosa,56,F,1.52
36463902,Pedro,28,M,1.66
91520263,Lucía,50,F,1.47
83886388,Fernando,59,M,1.75
55207023,Pedro,42,M,1.68
75938534,Sofía,26,F,1.67
83679080,Diego,74,M,1.88
81822761,Ricardo,27,M,1.88
76514920,Jorge,44,M,1.75
59549197,Sofía,75,F,1.59
98174908,Diego,63,M,1.58
16173730,Elena,50,F,1.48
97801751,Claudia,21,F,1.46
64796789,María,25,F,1.76
93156735,Jorge,21,M,1.94
80136519,Elena,29,F,1.6
37580236,Juan,75,M,1.9
45012422,María,66,F,1.59
78742813,Jorge,18,M,1.72
24901148,Carlos,60,M,1.61
81935646,Sofía,33,F,1.56
56518195,María,35,F,1.49
97734102,Ana,80,F,1.64
12462804,Fernando,74,M,1.87
94165570,Miguel,30,M,1.86
72457086,Patricia,50,F,1.83
51258185,Rosa,73,F,1.56
51111546,Diego,74,M,1.79
55421957,Diego,54,M,1.83
81408466,Lucía,62,F,1.6
46095244,Patricia,73,F,1.51
89012566,Claudia,54,F,1.77
41058037,Rosa,31,F,1.84
15019186,Jorge,39,M,1.84
83122933,Carlos,22,M,1.62
83021999,Juan,65,M,1.87
92799747,Andrés,58,M,1.56
62861846,Fernando,33,M,1.57
87212410,Jorge,37,M,1.59
69141931,Fernando,30,M,1.61
32326827,Miguel,40,M,1.91
53531165,Juan,43,M,1.9
65756302,Miguel,66,M,1.63
43788144,María,34,F,1.47
14717071,Lucía,24,F,1.47
23775644,Sofía,51,F,1.46
58756631,Fernando,77,M,1.73
11385266,Patricia,25,F,1.54
71408211,Patricia,79,F,1.53
27830425,Pedro,37,M,1.78
19534546,Fernando,72,M,1.76
13579788,Carlos,42,M,1.82
47977509,María,75,F,1.74
76733037,Jorge,42,M,1.74
28395212,Fernando,60,M,1.76
24885442,Patricia,31,F,1.57
77929832,Pedro,53,M,1.9
86340851,Lucía,64,F,1.53
88645373,Rosa,74,F,1.8
94100603,María,56,F,1.71
98682270,Ana,77,F,1.55
88681336,Jorge,73,M,1.56
78219696,Ana,33,F,1.62
33290421,Diego,38,M,1.8
35094820,Lucía,25,F,1.68
27837764,Sofía,72,F,1.68
57963546,Rosa,27,F,1.75
62661568,Patricia,40,F,1.78
16906867,Jorge,26,M,1.8
20633198,Sofía,52,F,1.74
33901884,Patricia,58,F,1.6
91268103,Jorge,78,M,1.93
55583405,Lucía,66,F,1.64
32170586,Juan,49,M,1.81
66915113,Juan,51,M,1.56
25927722,Pedro,41,M,1.78
74792922,Diego,32,M,1.75
65003627,Lucía,68,F,1.67
30858750,Carlos,54,M,1.66
74396280,Fernando,53,M,1.56
91705363,Juan,49,M,1.94
31332625,Elena,53,F,1.54
44142956,María,25,F,1.69
55332494,Rosa,26,F,1.59
27617147,Claudia,41,F,1.71
77491854,Sofía,76,F,1.57
64859924,Ricardo,22,M,1.92
46687516,Juan,38,M,1.84
25086306,Fernando,69,M,1.77
96248743,Andrés,64,M,1.59
20820573,Carmen,54,F,1.6
38994685,Lidia,24,F,1.75
54436824,Luis,59,M,1.63
68548081,Juan,34,M,1.93
33508539,Elena,32,F,1.66
62250922,Rosa,65,F,1.69
64490323,Pedro,67,M,1.88
75563876,María,45,F,1.48
24437389,Ricardo,20,M,1.83
36365261,Andrés,80,M,1.73
27819749,Juan,69,M,1.91
42125589,Pedro,26,M,1.94
86280386,María,63,F,1.63
19157929,Andrés,31,M,1.92
18478387,Miguel,35,M,1.82
72402768,Sofía,66,F,1.5
97490221,Carlos,58,M,1.71
20014491,Ricardo,64,M,1.93
14976041,Pedro,42,M,1.7
87743698,Patricia,21,F,1.58
89939100,Elena,44,F,1.61
77447489,María,26,F,1.65
22211376,Patricia,28,F,1.61
54423181,Sofía,79,F,1.79
34521558,Luis,29,M,1.56
79735375,Jorge,45,M,1.7
35556284,Ricardo,73,M,1.93
27604407,Lucía,53,F,1.5
83605740,Ricardo,72,M,1.82
68939569,Juan,25,M,1.81
14471843,María,49,F,1.71
57889885,Claudia,22,F,1.65
10125315,Jorge,54,M,1.67
40605528,Rosa,69,F,1.72
91293164,Rosa,37,F,1.84
25247255,Lidia,80,F,1.61
77028050,Lidia,71,F,1.64
40227677,Ricardo,40,M,1.76
45063378,Jorge,54,M,1.94
41598128,Fernando,50,M,1.94
15039713,Lucía,45,F,1.49
55315589,Claudia,32,F,1.49
21089662,Carlos,29,M,1.94
67008716,Lidia,52,F,1.47
91097302,Rosa,61,F,1.46
26158890,Ana,71,F,1.72
20428507,Carmen,76,F,1.73
27305053,Elena,73,F,1.65
74863999,Juan,41,M,1.6
85088835,Juan,33,M,1.62
96034308,Luis,32,M,1.56
97727049,Patricia,43,F,1.79
59034884,Lidia,47,F,1.57
14529998,Claudia,71,F,1.57
80316225,Luis,76,M,1.83
31881786,Luis,63,M,1.79
57091981,Patricia,57,F,1.67
93451856,María,74,F,1.71
82598836,Sofía,71,F,1.84
92836635,Elena,57,F,1.76
89075297,Luis,41,M,1.74
98611013,Rosa,22,F,1.75
23879438,Carlos,77,M,1.7
51245568,Patricia,64,F,1.76
82365286,Andrés,74,M,1.63
69546848,Elena,44,F,1.78
30168866,Lucía,50,F,1.45
80686610,Luis,67,M,1.85
15848801,Juan,42,M,1.66
58009217,Carmen,57,F,1.84
92502298,Pedro,53,M,1.9
38751608,María,80,F,1.56
26998327,Luis,36,M,1.66
36764615,Andrés,45,M,1.78
26792253,Pedro,22,M,1.84
12942172,Carlos,59,M,1.92
55240640,Claudia,19,F,1.64
14462353,Diego,40,M,1.55
25481837,Carmen,32,F,1.79
51546928,Diego,34,M,1.74
45448463,Miguel,32,M,1.9
66762878,Claudia,70,F,1.51
50752153,Elena,68,F,1.62
89766063,Diego,42,M,1.75
84909651,Lucía,31,F,1.68
56494478,Carlos,26,M,1.6
28133172,Carmen,36,F,1.45
49758931,Jorge,52,M,1.72
80615050,Ana,29,F,1.83
66565263,Elena,80,F,1.58
99228275,Luis,26,M,1.84
58711746,Luis,50,M,1.9
15650554,Rosa,70,F,1.54
50395240,Elena,73,F,1.52
12681252,Claudia,36,F,1.58
49360268,Jorge,66,M,1.75
75883623,Lidia,18,F,1.45
25114463,Jorge,46,M,1.68
11742664,Claudia,60,F,1.65
34080958,Luis,44,M,1.79
65763568,Lidia,75,F,1.67
35640768,Ana,76,F,1.77
70338396,Elena,34,F,1.54
23563931,Fernando,58,M,1.77
51052601,Carlos,26,M,1.72
75172384,Miguel,21,M,1.72
58667712,Miguel,34,M,1.58
35337189,Juan,52,M,1.69
99047626,Patricia,24,F,1.65
33071835,Andrés,23,M,1.8
42214589,Pedro,19,M,1.89
96073921,Ricardo,75,M,1.56
22372029,Luis,48,M,1.55
95365127,Carmen,34,F,1.46
31247406,Juan,19,M,1.77
74524751,Carlos,31,M,1.88
23989657,Ana,42,F,1.72
11451056,Elena,62,F,1.71
49575780,Carlos,73,M,1.83
85658969,Andrés,45,M,1.56
16888604,Carmen,70,F,1.71
20975496,Rosa,72,F,1.62
22435383,Lucía,51,F,1.65
24747580,Ana,27,F,1.51
78675919,Elena,25,F,1.67
42071937,Pedro,71,M,1.76
93134852,Juan,69,M,1.66
96393086,Fernando,57,M,1.71
45613224,Ricardo,27,M,1.57
97643256,Lucía,70,F,1.77
38560943,Juan,43,M,1.88
13406243,Diego,62,M,1.83
41870392,Juan,64,M,1.59
46171476,Sofía,31,F,1.66
97053828,Diego,50,M,1.89
69838262,María,29,F,1.46
15119965,Juan,53,M,1.76
27258227,Elena,61,F,1.71
33858238,Sofía,77,F,1.47
44667643,Jorge,75,M,1.56
65544556,Miguel,62,M,1.7
36439548,Lucía,79,F,1.54
23969640,Carlos,29,M,1.57
75491639,Luis,47,M,1.88
14980239,Ricardo,29,M,1.92
69587496,Elena,75,F,1.57
52879320,Ricardo,56,M,1.87
78613730,Claudia,32,F,1.48
32245603,Miguel,30,M,1.82
64508285,Pedro,80,M,1.57
94758145,María,52,F,1.82
26757891,Pedro,75,M,1.78
37949060,Rosa,71,F,1.65
55082504,Lucía,40,F,1.58
45401036,Luis,54,M,1.83
58121338,Patricia,78,F,1.77
41232193,Ricardo,29,M,1.78
11223900,Fernando,66,M,1.76
77277997,Rosa,21,F,1.84
87874167,Jorge,59,M,1.77
36751466,Sofía,21,F,1.73
44019421,Fernando,29,M,1.71
74290400,María,67,F,1.51
75629964,Lidia,40,F,1.56
60686776,Pedro,67,M,1.65
70099527,Ana,46,F,1.81
47611881,Jorge,44,M,1.8
88498257,Rosa,57,F,1.59
19496051,Andrés,52,M,1.65
65417187,Jorge,67,M,1.73
78778228,María,18,F,1.65
29671829,Miguel,52,M,1.77
92157248,Ana,73,F,1.71
37989437,Jorge,49,M,1.9
39173281,Ricardo,38,M,1.89
73591045,Miguel,21,M,1.55
53533807,Miguel,35,M,1.76
71308519,Pedro,78,M,1.73
60059947,Lidia,28,F,1.82
55212578,Lidia,63,F,1.71
42630542,Claudia,76,F,1.51
66415328,Fernando,36,M,1.66
32046823,Lucía,72,F,1.53
64248817,Lidia,59,F,1.7
46107934,Claudia,46,F,1.69
97170451,Claudia,57,F,1.68
72770036,Lidia,44,F,1.74
33661840,Claudia,74,F,1.57
90986780,Lucía,78,F,1.56
50424293,Carmen,55,F,1.81
90193601,Patricia,51,F,1.66
20741408,Jorge,72,M,1.59
83658014,Jorge,80,M,1.77
78863618,Andrés,39,M,1.63
58399315,Andrés,33,M,1.75
47734258,Lidia,42,F,1.61
52839624,Patricia,36,F,1.64
32589858,Lidia,80,F,1.58
70820534,Ana,42,F,1.71
18513672,Miguel,49,M,1.84
32402283,Andrés,53,M,1.85
34884289,Rosa,69,F,1.79
87422525,Ana,20,F,1.5
42232906,Jorge,47,M,1.57
29483621,María,51,F,1.78
34774645,Pedro,39,M,1.76
67984866,Patricia,48,F,1.64
78513303,Elena,66,F,1.53
91171331,Patricia,39,F,1.82
93520819,Pedro,73,M,1.86
27207733,Juan,48,M,1.64
25866839,Andrés,79,M,1.9
82095547,Juan,73,M,1.91
59260048,Juan,50,M,1.66
20966446,Ana,59,F,1.48
85688926,Claudia,29,F,1.69
95328247,María,55,F,1.49
87420201,María,69,F,1.68
22388298,Diego,35,M,1.86
71726851,Elena,65,F,1.46
81474190,Rosa,60,F,1.45
31351759,Miguel,29,M,1.7
85562790,Rosa,49,F,1.53
11312308,Claudia,77,F,1.6
36309441,Lidia,61,F,1.64
68319986,Carmen,63,F,1.63
58353239,Ricardo,75,M,1.64
28811575,Diego,58,M,1.78
49485994,Ana,60,F,1.65
36188980,María,53,F,1.6
45924645,Patricia,18,F,1.48
41867283,Lucía,58,F,1.7
80769593,Andrés,44,M,1.84
69138252,Pedro,55,M,1.71
80312807,Pedro,34,M,1.68
23772262,María,36,F,1.67
66613218,Fernando,36,M,1.76
67440655,Ricardo,35,M,1.77
60670937,Lidia,29,F,1.75
32733566,Claudia,71,F,1.54
51515730,Diego,48,M,1.76
64050288,Diego,27,M,1.62
43111241,Sofía,35,F,1.67
71288703,Sofía,78,F,1.75
42511555,Lucía,52,F,1.79
43885256,Pedro,70,M,1.73
22479693,Miguel,67,M,1.73
22057018,Rosa,24,F,1.53
50060402,Patricia,62,F,1.49
79119169,Rosa,45,F,1.63
38154315,Ricardo,50,M,1.74
74288776,Ana,56,F,1.56
94954021,Elena,71,F,1.81
17397105,Sofía,23,F,1.7
85179312,Elena,61,F,1.67
43471692,Miguel,39,M,1.77
97036886,Ricardo,48,M,1.57
22327268,Claudia,59,F,1.74
83251695,Carlos,53,M,1.94
81016121,Ricardo,32,M,1.93
23239620,Carlos,77,M,1.82
32053688,Patricia,54,F,1.65
37608280,Miguel,35,M,1.8
45854189,Patricia,42,F,1.66
63061587,Pedro,80,M,1.65
96466154,Patricia,53,F,1.61
23044766,Patricia,67,F,1.84
86496871,Claudia,64,F,1.51
12335732,María,66,F,1.84
26229098,Sofía,57,F,1.53
34753219,Sofía,75,F,1.51
17187668,Juan,39,M,1.75
69607378,Carlos,28,M,1.76
36886977,Juan,43,M,1.92
23653383,Lucía,53,F,1.67
81505881,Elena,32,F,1.66
21902307,Ricardo,41,M,1.88
37442993,Diego,20,M,1.69
50810214,Jorge,65,M,1.73
80573750,Diego,75,M,1.75
30914743,Lucía,19,F,1.67
85953055,Sofía,66,F,1.73
96528925,María,24,F,1.61
66752658,Patricia,38,F,1.5
46935070,Andrés,64,M,1.92
50795277,Lidia,75,F,1.7
63584378,Luis,61,M,1.71
84843890,Jorge,56,M,1.66
46039347,Carlos,71,M,1.58
87581191,Juan,42,M,1.79
85279521,Miguel,58,M,1.8
88628629,Fernando,36,M,1.73
54180389,Pedro,47,M,1.64
35459877,Carlos,46,M,1.79
78616778,Sofía,45,F,1.49
83163826,Elena,64,F,1.84
72201877,María,58,F,1.55
36398747,María,80,F,1.54
38408808,Claudia,72,F,1.81
28766741,Claudia,54,F,1.51
50857631,Sofía,31,F,1.76
30497404,Rosa,42,F,1.56
35572669,Ana,56,F,1.49
98425475,Luis,50,M,1.93
87565029,Carlos,68,M,1.72
72493912,Diego,78,M,1.89
92245890,Sofía,72,F,1.65
50513338,Carlos,29,M,1.74
32395009,Patricia,44,F,1.77
54522697,Patricia,65,F,1.81
39083241,Patricia,68,F,1.68
90602852,Sofía,63,F,1.8
23766107,Juan,37,M,1.85
12311468,Rosa,43,F,1.72
11859881,Ana,26,F,1.53
75231609,Claudia,58,F,1.59
38008691,Diego,64,M,1.78
59018978,Juan,50,M,1.72
57150459,Patricia,43,F,1.83
71006827,Ricardo,62,M,1.82
76091035,Pedro,75,M,1.81
70377259,Rosa,24,F,1.56
72637431,Sofía,54,F,1.62
98120052,Lucía,74,F,1.77
57155799,Pedro,38,M,1.58
73178619,Ana,65,F,1.48
17383012,Rosa,67,F,1.62
73589854,Ricardo,33,M,1.77
14843493,Sofía,49,F,1.8
67433829,Andrés,79,M,1.7
27016421,Ana,39,F,1.73
83013752,Carmen,68,F,1.67
89290704,Miguel,60,M,1.58
61279893,Patricia,67,F,1.45
73054241,Patricia,58,F,1.72
15252936,Patricia,42,F,1.8
97834115,Diego,27,M,1.63
42278819,Pedro,51,M,1.68
64622578,Fernando,45,M,1.88
33680713,Jorge,72,M,1.93
98507112,Carmen,71,F,1.53
40467725,Pedro,36,M,1.59
35561091,Andrés,66,M,1.75
86606751,Pedro,67,M,1.72
35105549,Andrés,74,M,1.7
97878103,Ana,18,F,1.53
16831810,Diego,37,M,1.76
36457894,Rosa,69,F,1.5
68630118,Rosa,76,F,1.72
90660065,Pedro,20,M,1.72
55754987,Elena,78,F,1.56
83158401,Miguel,19,M,1.71
37025313,Juan,28,M,1.73
65670686,Sofía,19,F,1.68
19456365,Diego,60,M,1.61
50262001,Ricardo,33,M,1.57
66287536,Luis,73,M,1.87
90356668,Lidia,25,F,1.74
86632498,Miguel,45,M,1.93
28767393,Diego,19,M,1.77
34883115,Lidia,78,F,1.67
45585791,Carlos,18,M,1.84
63029726,Andrés,28,M,1.8
45240277,Jorge,18,M,1.81
62545268,María,20,F,1.49
93681590,Fernando,52,M,1.69
12122726,Juan,40,M,1.88
73947248,Sofía,38,F,1.74
50530806,Elena,63,F,1.63
83806425,Ricardo,77,M,1.77
75468053,Sofía,55,F,1.76
24854853,Lidia,37,F,1.52
97739979,Juan,42,M,1.9
72692162,Andrés,63,M,1.67
83758249,Ricardo,70,M,1.79
86307369,Luis,22,M,1.83
46847735,Elena,42,F,1.47
72322213,Elena,71,F,1.58
61633709,Lucía,53,F,1.55
33380335,Rosa,71,F,1.52
51037831,Diego,22,M,1.7
13804865,Sofía,62,F,1.63
92300747,Lucía,28,F,1.83
59954640,Luis,44,M,1.68
59226795,Fernando,61,M,1.65
59148936,Claudia,53,F,1.73
11299797,Pedro,65,M,1.71
92458174,Ana,50,F,1.68
41602950,Ana,24,F,1.64
65293118,Rosa,41,F,1.49
94053071,Andrés,78,M,1.69
28491943,Rosa,59,F,1.59
58577504,Sofía,27,F,1.52
56565140,Claudia,35,F,1.59
65419968,Fernando,80,M,1.57
96432305,Claudia,54,F,1.54
23159088,Diego,79,M,1.73
33656087,Ricardo,41,M,1.68
95673372,Ana,26,F,1.64
13445510,Lucía,43,F,1.84
89407215,Juan,43,M,1.85
84882766,Jorge,26,M,1.83
12842914,Sofía,45,F,1.81
51451249,Patricia,37,F,1.68
12804543,Elena,25,F,1.8
65915077,Luis,23,M,1.76
48541169,Jorge,30,M,1.64
83202136,Fernando,47,M,1.88
59830486,Ricardo,78,M,1.88
54298702,Andrés,65,M,1.8
12310451,Pedro,79,M,1.73
48456471,Juan,23,M,1.85
20327742,María,19,F,1.68
33760576,Jorge,42,M,1.9
69446618,Andrés,80,M,1.83
76618742,María,79,F,1.81
52534994,Luis,20,M,1.58
55109386,Lidia,76,F,1.67
88505792,Patricia,24,F,1.55
68370698,Fernando,77,M,1.93
21951670,Carlos,67,M,1.67
71996659,Andrés,31,M,1.86
45987047,Ricardo,45,M,1.84
16244788,Andrés,79,M,1.69
22084678,Rosa,53,F,1.5
27036809,Lucía,36,F,1.57
79190732,Sofía,58,F,1.85
57093635,Carlos,46,M,1.8
39013905,Lucía,34,F,1.7
36001600,Carmen,60,F,1.55
73511585,Elena,28,F,1.81
79940777,Rosa,66,F,1.5
37695847,Andrés,54,M,1.59
82804555,Luis,79,M,1.71
19932553,Juan,59,M,1.7
54112183,Ana,37,F,1.6
85184588,Miguel,53,M,1.63
17328286,Sofía,33,F,1.83
65480632,Elena,73,F,1.73
70455813,Lucía,58,F,1.82
52288667,Sofía,54,F,1.82
17457838,Carmen,42,F,1.62
10069494,Lidia,53,F,1.68
31861566,Patricia,18,F,1.48
56580852,Ricardo,79,M,1.79
88798993,Lidia,62,F,1.5
40443717,Elena,26,F,1.83
21349863,Lidia,21,F,1.84
60086921,Ana,58,F,1.71
88921416,Ana,52,F,1.79
21235925,Juan,36,M,1.94
76470359,Sofía,29,F,1.81
91930803,Sofía,45,F,1.48
59182177,Jorge,46,M,1.89
59639111,Rosa,56,F,1.58
73046287,Claudia,24,F,1.8
92652268,Fernando,51,M,1.79
81584838,Ricardo,65,M,1.57
73115817,Carmen,47,F,1.77
93590666,Elena,67,F,1.77
20030202,Patricia,46,F,1.46
34953894,Rosa,70,F,1.63
47047337,Juan,20,M,1.56
35300547,María,79,F,1.7
16163014,Carlos,43,M,1.72
43859887,Juan,48,M,1.59
42444655,Lucía,60,F,1.55
67272747,Rosa,67,F,1.57
33231224,Diego,70,M,1.91
59352595,Lidia,63,F,1.84
73696032,Juan,46,M,1.7
30885985,Lidia,22,F,1.83
52563274,Carlos,41,M,1.78
49618377,Fernando,68,M,1.58
48536307,Lucía,48,F,1.53
51353027,Lidia,68,F,1.51
45035891,Diego,47,M,1.82
83907192,Miguel,28,M,1.66
31596146,Lidia,38,F,1.77
76615700,María,66,F,1.79
20458643,Lucía,55,F,1.79
22606428,Pedro,19,M,1.69
85784085,Sofía,77,F,1.72
47392600,Claudia,69,F,1.66
21898752,Pedro,62,M,1.93
56134453,Carlos,31,M,1.57
45930979,Rosa,65,F,1.81
20775457,Lucía,74,F,1.66
82343871,Rosa,64,F,1.76
72609553,Rosa,31,F,1.62
20769576,Rosa,57,F,1.85
61273483,Andrés,41,M,1.73
82178207,Ricardo,38,M,1.74
46069544,Rosa,44,F,1.8
71508346,María,50,F,1.69
47603675,Ricardo,53,M,1.62
63227093,Patricia,37,F,1.68
88435150,Ricardo,30,M,1.86
71778602,Patricia,66,F,1.6
